Scheme Name	Asset Value
Scheme Name	Net Asset Value
ICICI Prudential Long Term Bond Fund - Quarterly IDCW	12.2026
ICICI Prudential Long Term Bond Fund Direct Plan - Annual IDCW	11.5873
ICICI Prudential Long Term Bond Fund-Institutional Quarterly Dividend	11.7562
ICICI Prudential Long Term Bond Fund - Institutional Dividend Halfyearly	10.8508
ICICI Prudential Long Term Bond Fund-Institutional Option-Growth	73.5439
Kotak Long Duration Fund - Direct Plan - Growth	10.8466
Kotak Long Duration Fund - Direct Plan - IDCW	10.847
Kotak Long Duration Fund - Regular Plan - Growth	10.8019
Kotak Long Duration Fund - Regular Plan - IDCW	10.8021
Mirae Asset Long Duration Fund - Direct Plan - Growth	10.1840
Mirae Asset Long Duration Fund - Direct Plan - IDCW	10.1816
Mirae Asset Long Duration Fund - Regular Plan - Growth	10.1406
Mirae Asset Long Duration Fund - Regular Plan - IDCW	10.1405
NIPPON INDIA NIVESH LAKSHYA LONG DURATION  FUND - DIRECT Plan - QUARTERLY IDCW Option	11.4562
NIPPON INDIA NIVESH LAKSHYA LONG DURATION FUND - ANNUAL IDCW Option	11.8353
NIPPON INDIA NIVESH LAKSHYA LONG DURATION FUND - DIRECT Plan - ANNUAL IDCW Option	11.8587
NIPPON INDIA NIVESH LAKSHYA LONG DURATION FUND - DIRECT Plan - HALF YEARLY IDCW Option	12.2704
NIPPON INDIA NIVESH LAKSHYA LONG DURATION FUND - DIRECT Plan - IDCW Option	18.0541
NIPPON INDIA NIVESH LAKSHYA LONG DURATION FUND - DIRECT Plan - MONTHLY IDCW Option	11.4623
NIPPON INDIA NIVESH LAKSHYA LONG DURATION FUND - IDCW Option	17.6502
NIPPON INDIA NIVESH LAKSHYA LONG DURATION FUND - MONTHLY IDCW Option	11.4401
NIPPON INDIA NIVESH LAKSHYA LONG DURATION FUND - QUARTERLY IDCW Option	11.4419
NIPPON INDIA NIVESH LAKSHYA LONG DURATION FUND LONG DURATION - HALF YEARLY IDCW Option	12.2232
Nippon India Nivesh Lakshya Long Duration Fund- Direct Plan- Growth Option	18.0539
Nippon India Nivesh Lakshya Long Duration Fund- Growth Option	17.6513
SBI Long Duration Fund - Direct Plan - Growth	12.2922
SBI Long Duration Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)	12.2925
SBI Long Duration Fund - Regular Plan - Growth	12.1523
SBI Long Duration Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW)	12.1526
UTI Long Duration Fund - Direct Plan - Annual IDCW Option	10.9857
UTI Long Duration Fund - Direct Plan - Flexi IDCW Option	11.7648
UTI Long Duration Fund - Direct Plan - Growth Option	11.9156
UTI Long Duration Fund - Direct Plan - Half Yearly IDCW Option	11.9157
UTI Long duration Fund - Direct Plan - Quarterly IDCW Option	11.9156
UTI Long Duration Fund - Regular Plan - Annual IDCW Option	10.724
UTI Long Duration Fund - Regular Plan - Flexi IDCW Option	11.6462
UTI Long Duration Fund - Regular Plan - Growth Option	11.646
UTI Long Duration Fund - Regular Plan - Half Yearly IDCW Option	11.6461
UTI Long Duration Fund - Regular Plan - Quarterly IDCW Option	11.646
Aditya Birla Sun Life Low duration Fund - Growth - Direct Plan	735.4482
Aditya Birla Sun Life Low Duration Fund - Growth Plan	663.181
Aditya Birla Sun Life Low Duration Fund - Institutional Plan - Growth	465.0016
Aditya Birla Sun Life Low Duration Fund -Direct - daily IDCW	100.9279
Aditya Birla Sun Life Low Duration Fund -Direct - weekly IDCW	101.0623
Aditya Birla Sun Life Low Duration Fund -INSTITUTIONAL - DAILY IDCW	100.927
Aditya Birla Sun Life Low Duration Fund -Institutional - weekly  IDCW	99.9054
Aditya Birla Sun Life Low Duration Fund -Regular - DAILY IDCW	100.9191
Aditya Birla Sun Life Low Duration Fund -REGULAR - WEEKLY IDCW	101.0396
Axis Treasury Advantage Fund - Direct Plan - Bonus Option	1847.5931
Axis Treasury Advantage Fund - Direct Plan - Daily IDCW	1012.4737
Axis Treasury Advantage Fund - Direct Plan - Growth Option	3280.7205
Axis Treasury Advantage Fund - Direct Plan - Monthly IDCW	1013.6864
Axis Treasury Advantage Fund - Direct Plan - Weekly IDCW	1012.2927
Axis Treasury Advantage Fund - Regular Plan - Daily IDCW	1013.2484
Axis Treasury Advantage Fund - Regular Plan - Growth Option	3128.0792
Axis Treasury Advantage Fund - Regular Plan - Monthly IDCW	1013.4341
Axis Treasury Advantage Fund - Regular Plan - Weekly IDCW	1012.2569
Axis Treasury Advantage Fund - Retail Plan - Daily IDCW	1012.4736
Axis Treasury Advantage Fund - Retail Plan - Growth Option	2932.7500
Axis Treasury Advantage Fund - Retail Plan - Monthly IDCW	1013.4422
Axis Treasury Advantage Fund - Retail Plan - Weekly IDCW	1012.2569
BANDHAN Low Duration Fund - Regular Plan - Daily IDCW	10.1006
BANDHAN Low Duration Fund - Regular Plan - Growth	38.9646
BANDHAN Low Duration Fund - Regular Plan - Monthly IDCW	10.1277
BANDHAN Low Duration Fund - Regular Plan - Periodic IDCW	12.9378
BANDHAN Low Duration Fund - Regular Plan - Quarterly IDCW	11.1527
BANDHAN Low Duration Fund - Regular Plan - Weekly IDCW	10.1153
BANDHAN Low Duration Fund-Direct Plan-Daily IDCW	10.1103
BANDHAN Low Duration Fund-Direct Plan-Growth	39.9316
BANDHAN Low Duration Fund-Direct Plan-Monthly IDCW	10.1429
BANDHAN Low Duration Fund-Direct Plan-Periodic IDCW	13.0810
BANDHAN Low Duration Fund-Direct Plan-Quarterly IDCW	11.0931
BANDHAN Low Duration Fund-Direct Plan-Weekly IDCW	10.1041
BARODA BNP PARIBAS LOW DURATION Fund - Direct Plan - Daily IDCW Option	10.1394
BARODA BNP PARIBAS LOW DURATION Fund - Direct Plan - Growth Option	44.3651
BARODA BNP PARIBAS LOW DURATION Fund - Direct Plan - Monthly IDCW Option	10.4584
BARODA BNP PARIBAS LOW DURATION Fund - Direct Plan - Weekly IDCW Option	10.0501
BARODA BNP PARIBAS LOW DURATION FUND - Regular Plan - DAILY IDCW OPTION	10.0604
BARODA BNP PARIBAS LOW DURATION FUND - Regular Plan - GROWTH OPTION	40.4750
BARODA BNP PARIBAS LOW DURATION FUND - Regular Plan - MONTHLY IDCW OPTION	10.3830
BARODA BNP PARIBAS LOW DURATION FUND - Regular Plan - WEEKLY IDCW OPTION	10.0494
BARODA BNP PARIBAS LOW DURATION Fund-Defunct Plan- Daily IDCW Option	10.0499
BARODA BNP PARIBAS LOW DURATION Fund-Defunct Plan-Growth Option	40.5453
BARODA BNP PARIBAS LOW DURATION Fund-Defunct Plan-Monthly IDCW Option	10.6010
BARODA BNP PARIBAS LOW DURATION Fund-Defunct Plan-Weekly IDCW Option	10.0494
CANARA ROBECO SAVINGS FUND - DIRECT PLAN - DAILY IDCW (Reinvestment)	10.2600
CANARA ROBECO SAVINGS FUND - DIRECT PLAN - GROWTH OPTION	43.7840
CANARA ROBECO SAVINGS FUND - DIRECT PLAN - IDCW (Payout/Reinvestment)	39.1185
CANARA ROBECO SAVINGS FUND - DIRECT PLAN - MONTHLY IDCW (Payout/Reinvestment)	10.2903
CANARA ROBECO SAVINGS FUND - DIRECT PLAN - WEEKLY IDCW (Payout/Reinvestment)	10.2626
CANARA ROBECO SAVINGS FUND - REGULAR PLAN - DAILY IDCW (Reinvestment)	10.2600
CANARA ROBECO SAVINGS FUND - REGULAR PLAN - GROWTH OPTION	42.5884
CANARA ROBECO SAVINGS FUND - REGULAR PLAN - IDCW (Payout/Reinvestment)	38.1502
CANARA ROBECO SAVINGS FUND - REGULAR PLAN - MONTHLY IDCW (Payout/Reinvestment)	10.2884
CANARA ROBECO SAVINGS FUND - REGULAR PLAN - WEEKLY IDCW (Payout/Reinvestment)	10.2625
DSP Low Duration Fund - Direct Plan - Growth	20.6964
DSP Low Duration Fund - Direct Plan - IDCW - Daily	10.1268
DSP Low Duration Fund - Direct Plan - IDCW - Monthly	11.8114
DSP Low Duration Fund - Direct Plan - IDCW - Quarterly	10.9119
DSP Low Duration Fund - Direct Plan - IDCW - Weekly	10.1271
DSP Low Duration Fund - Regular Plan - Growth	20.0323
DSP Low Duration Fund - Regular Plan - IDCW - Daily	10.1814
DSP Low Duration Fund - Regular Plan - IDCW - Monthly	10.6618
DSP Low Duration Fund - Regular Plan - IDCW - Quarterly	10.8752
DSP Low Duration Fund - Regular Plan - IDCW - Weekly	10.127
Edelweiss Low Duration Fund - Direct Plan Growth	1036.632
Edelweiss Low Duration Fund - Direct Plan IDCW Payout	1036.6248
Edelweiss Low Duration Fund - Regular Plan Growth	1032.8722
Edelweiss Low Duration Fund - Regular Plan IDCW Payout	1032.8717
Franklin India Low Duration Fund-Direct-Growth	10.4325
Franklin India Low Duration Fund-Direct-IDCW	10.4325
Franklin India Low Duration Fund-Growth	10.4021
Franklin India Low Duration Fund-IDCW	10.4021
Franklin India Low Duration Fund - Direct - Growth	28.6858
Franklin India Low Duration Fund - Direct - Monthly - IDCW	13.3317
Franklin India Low Duration Fund - Direct - Quarterly - IDCW	13.1009
Franklin India Low Duration Fund - Growth Plan	32.6071
Franklin India Low Duration Fund - Monthly - IDCW	15.0351
Franklin India Low Duration Fund - Quarterly - IDCW	14.7667
Franklin India Low Duration Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Direct- Quarterly Dividend Plan	0.0000
Franklin India Low Duration Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Direct-Growth Plan	0.0000
Franklin India Low Duration Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Direct-Monthly Dividend Plan	0.0000
Franklin India Low Duration Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Growth Plan	0.0000
Franklin India Low Duration Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Monthly Dividend Plan	0.0000
Franklin India Low Duration Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Quarterly Dividend Plan	0.0000
Franklin India Low Duration Fund- Segregated Portfolio 2 - 10.90% Vodafone Idea Ltd (02-Sep-2023) - Monthly - IDCW	0.0000
Franklin India Low Duration Fund- Segregated Portfolio 2 - 10.90% Vodafone Idea Ltd (02-Sep-2023) - Quarterly - IDCW	0.0000
Franklin India Low Duration Fund- Segregated Portfolio 2- 10.90% Vodafone Idea Ltd 02Sep2023-Direct- Growth Plan	0.0000
Franklin India Low Duration Fund- Segregated Portfolio 2- 10.90% Vodafone Idea Ltd 02Sep2023-Growth Plan	0.0000
Franklin India Low Duration Fund-Direct- Segregated Portfolio 2 - 10.90% Vodafone Idea Ltd (02-Sep-2023) - Direct Monthly - IDCW	0.0000
Franklin India Low Duration Fund-Direct- Segregated Portfolio 2 - 10.90% Vodafone Idea Ltd (02-Sep-2023) - Direct Quarterly - IDCW	0.0000
HDFC Low Duration  Fund - Daily IDCW	10.1425
HDFC Low Duration  Fund - Direct Plan - Daily IDCW	10.0654
HDFC Low Duration  Fund - Direct Plan - Growth	63.3277
HDFC Low Duration  Fund - Direct Plan - Monthly IDCW	10.1766
HDFC Low Duration  Fund - Direct Plan - Weekly IDCW	10.0664
HDFC Low Duration  Fund - Growth	58.3428
HDFC Low Duration  Fund - Monthly IDCW	10.1699
HDFC Low Duration  Fund - Weekly IDCW	10.1002
HDFC Low Duration Fund- Wholesale Daily Dividend	10.1574
HDFC Low Duration Fund- Wholesale Monthly Dividend	10.1856
HDFC Low Duration Fund- Wholesale Weekly Dividend	10.1734
HDFC Low Duration Fund- Wholesale- Growth	41.8371
HSBC Low Duration Fund - Direct Annual IDCW	10.8413
HSBC Low Duration Fund - Direct Growth	30.6074
HSBC Low Duration Fund - Direct Monthly IDCW	11.0943
HSBC Low Duration Fund - Regular Annual IDCW	10.6421
HSBC Low Duration Fund - Regular Growth	28.9743
HSBC Low Duration Fund - Regular Monthly IDCW	10.3789
ICICI Prudential Savings Fund - Bonus	154.9446
ICICI Prudential Savings Fund - Daily IDCW	105.7358
ICICI Prudential Savings Fund - Direct Plan - Daily IDCW	105.7358
ICICI Prudential Savings Fund - Direct Plan - Fortnightly IDCW	101.7604
ICICI Prudential Savings Fund - Direct Plan - Growth	557.4922
ICICI Prudential Savings Fund - Direct Plan - IDCW Others	187.0583
ICICI Prudential Savings Fund - Direct Plan - Monthly IDCW	101.9364
ICICI Prudential Savings Fund - Direct Plan - Quarterly IDCW	110.2987
ICICI Prudential Savings Fund - Direct Plan - Weekly IDCW	105.5419
ICICI Prudential Savings Fund - Direct Plan Bonus	123.8923
ICICI Prudential Savings Fund - Fortnightly IDCW	101.7576
ICICI Prudential Savings Fund - Growth	549.9020
ICICI Prudential Savings Fund - IDCW Others	184.3183
ICICI Prudential Savings Fund - Monthly IDCW	101.9290
ICICI Prudential Savings Fund - Quarterly IDCW	110.0192
ICICI Prudential Savings Fund - Weekly IDCW	105.4940
ICICI Prudential Savings Fund Retail Daily Dividend	100.1193
ICICI Prudential Savings Fund Retail Growth	220.0081
ICICI Prudential Savings Fund Retail Weekly Dividend	100.956
Invesco India Low Duration Fund - Daily IDCW (Reinvestment)	1017.9524
Invesco India Low Duration Fund - Direct Plan - Discretionary IDCW (Payout / Reinvestment)	3985.8626
Invesco India Low Duration Fund - Direct Plan - Growth	3984.0691
Invesco India Low Duration Fund - Direct Plan - Monthly IDCW (Payout / Reinvestment)	1088.5622
Invesco India Low Duration Fund - Direct Plan - Weekly IDCW (Payout / Reinvestment)	1206.6467
Invesco India Low Duration Fund - Direct Plan -Daily IDCW (Reinvestment)	1018.9655
Invesco India Low Duration Fund - Discretionary IDCW (Payout / Reinvestment)	3913.6545
Invesco India Low Duration Fund - Growth	3823.9711
Invesco India Low Duration Fund - Monthly IDCW (Payout / Reinvestment)	1393.6241
Invesco India Low Duration Fund - Regular - Growth	3402.0322
Invesco India Low Duration Fund - Regular - Monthly IDCW (Reinvestment)	1371.5451
Invesco India Low Duration Fund - Regular - Weekly IDCW (Reinvestment)	1437.6743
Invesco India Low Duration Fund - Regular Daily IDCW (Reinvestment)	1692.07
Invesco India Low Duration Fund - Weekly IDCW (Payout / Reinvestment)	1278.312
JM Low Duration Fund (Direct) - Bonus Option - Principal Units	23.1776
JM Low Duration Fund (Direct) - Daily IDCW	10.85
JM Low Duration Fund (Direct) - Fortnightly IDCW	11.1391
JM Low Duration Fund (Direct) - Growth	38.495
JM Low Duration Fund (Direct) - Weekly IDCW	11.458
JM Low Duration Fund (Regular) - Daily IDCW	10.82
JM Low Duration Fund (Regular) - Fortnightly IDCW	11.0979
JM Low Duration Fund (Regular) - Growth Option	37.451
JM Low Duration Fund (Regular) - Weekly IDCW	11.4175
JM Low Duration Fund - Bonus Option - Principal Units	22.5633
Kotak Low Duration Fund - Direct Plan- Standard Income Distribution cum capital withdrawal option	1566.8828
Kotak Low Duration Fund- Direct Plan- Growth Option	3687.1862
Kotak Low Duration Fund- Regular Plan-Growth Option	3377.4884
Kotak Low Duration Fund- Regular Plan-Standard Income Distribution cum capital withdrawal option	1287.4026
LIC MF Low Duration Fund-Direct Plan-Daily IDCW	10.05
LIC MF Low Duration Fund-Direct Plan-Growth	43.3352
LIC MF Low Duration Fund-Direct Plan-Monthly IDCW	22.6321
LIC MF Low Duration Fund-Direct Plan-Weekly IDCW	15.0953
LIC MF Low Duration Fund-Regular Plan-Daily IDCW	10.718
LIC MF Low Duration Fund-Regular Plan-Growth	39.9279
LIC MF Low Duration Fund-Regular Plan-Monthly IDCW	13.7681
LIC MF Low Duration Fund-Regular Plan-Weekly IDCW	13.7094
Mahindra Manulife Low Duration Fund - Direct Plan - Daily IDCW	1193.2356
Mahindra Manulife Low Duration Fund - Direct Plan - Monthly IDCW	1136.5155
Mahindra Manulife Low Duration Fund - Direct Plan - Weekly IDCW	1031.2082
Mahindra Manulife Low Duration Fund - Direct Plan -Growth	1773.2303
Mahindra Manulife Low Duration Fund - Regular Plan - Daily IDCW	1007.6367
Mahindra Manulife Low Duration Fund - Regular Plan - Growth	1651.2369
Mahindra Manulife Low Duration Fund - Regular Plan - Monthly IDCW	1116.4377
Mahindra Manulife Low Duration Fund - Regular Plan - Weekly IDCW	1053.4759
Mirae Asset Low Duration Fund - Direct Plan - Daily IDCW	1208.9337
Mirae Asset Low Duration Fund - Direct Plan - Growth	2486.1370
Mirae Asset Low Duration Fund - Direct Plan - Monthly IDCW	1164.2669
Mirae Asset Low Duration Fund - Direct Plan - Quarterly IDCW	1012.1052
Mirae Asset Low Duration Fund - Direct Plan - Weekly IDCW	1454.8493
Mirae Asset Low Duration Fund - Regular Plan - Daily IDCW	1005.1646
Mirae Asset Low Duration Fund - Regular Plan - Growth	2281.9107
Mirae Asset Low Duration Fund - Regular Plan - Monthly IDCW	1094.0485
Mirae Asset Low Duration Fund - Regular Plan - Quarterly IDCW	1011.0798
Mirae Asset Low Duration Fund - Regular Plan - Weekly IDCW	1106.9517
NIPPON INDIA LOW DURATION FUND - DAILY IDCW Option	1016.1246
NIPPON INDIA LOW DURATION FUND - DIRECT Plan - DAILY IDCW Option	1016.2149
NIPPON INDIA LOW DURATION FUND - DIRECT Plan - IDCW Option	2123.1497
NIPPON INDIA LOW DURATION FUND - DIRECT Plan - MONTHLY IDCW Option	1037.5741
NIPPON INDIA LOW DURATION FUND - DIRECT Plan - QUARTERLY IDCW Option	1030.8708
NIPPON INDIA LOW DURATION FUND - DIRECT Plan - WEEKLY IDCW Option	1016.7009
Nippon India Low Duration Fund - Direct Plan Growth Plan - Bonus Option	2331.9164
Nippon India Low Duration Fund - Direct Plan Growth Plan - Growth Option	4014.3440
NIPPON INDIA LOW DURATION FUND - IDCW Option	2010.6726
NIPPON INDIA LOW DURATION FUND - MONTHLY IDCW Option	1029.8858
NIPPON INDIA LOW DURATION FUND - QUARTERLY IDCW Option	1029.7297
NIPPON INDIA LOW DURATION FUND - RETAIL Plan - DAILY IDCW Option	1016.1237
Nippon India Low Duration Fund - Retail Plan - Growth Plan - Growth Option	3591.2852
Nippon India Low Duration Fund - Retail Plan - Growth Plan -Bonus Option	2675.9949
NIPPON INDIA LOW DURATION FUND - RETAIL Plan - MONTHLY IDCW Option	1031.7347
NIPPON INDIA LOW DURATION FUND - RETAIL Plan - QUARTERLY IDCW Option	1029.5089
NIPPON INDIA LOW DURATION FUND - RETAIL Plan - WEEKLY IDCW Option	1016.6931
NIPPON INDIA LOW DURATION FUND - WEEKLY IDCW Option	1016.5235
Nippon India Low Duration Fund -Growth Plan -Bonus Option	2196.2137
Nippon India Low Duration Fund- Growth Plan - Growth Option	3782.5713
SBI Magnum Low Duration Fund - Direct Plan - Daily Income Distribution cum Capital Withdrawal Option (IDCW)	1415.9100
SBI Magnum Low Duration Fund - Direct Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW)	1440.6640
SBI MAGNUM LOW DURATION FUND - DIRECT PLAN - GROWTH	3673.0231
SBI Magnum Low Duration Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW)	1632.1847
SBI Magnum Low Duration Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option (IDCW)	1417.9818
SBI Magnum Low Duration Fund - Regular Plan - Daily Income Distribution cum Capital Withdrawal Option (IDCW)	1374.4685
SBI Magnum Low Duration Fund - Regular Plan - Fornightly Income Distribution cum Capital Withdrawal Option (IDCW)	1398.5293
SBI MAGNUM LOW DURATION FUND - REGULAR PLAN - GROWTH	3528.6815
SBI Magnum Low Duration Fund - Regular Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW)	1547.6160
SBI Magnum Low Duration Fund - Regular Plan - Weekly Income Distribution cum Capital Withdrawal Option (IDCW)	1374.4577
SBI Short Horizon Debt Fund - Ultra Short Term Fund - Institutional Plan - Daily Income Distribution cum Capital Withdrawal Option (IDCW)	1374.7934
SBI Short Horizon Debt Fund - Ultra Short Term Fund - Institutional Plan - Growth	3590.9079
SBI Short Horizon Debt Fund - Ultra Short Term Fund- Institutional Plan - Weekly Income Distribution cum Capital Withdrawal Option (IDCW)	1371.3807
Sundaram Low Duration Fund (Formerly Know as Principal Low Duation Fund) Regular Principal Units	1341.6648
Sundaram Low Duration Fund (Formerly Known as Principal Low Duration Fund) - Direct Plan - Daily Income Distribution CUM Capital Withdrawal Option	1009.6449
Sundaram Low Duration Fund (Formerly Known as Principal Low Duration Fund) - Direct Plan - Growth Option	3751.2458
Sundaram Low Duration Fund (Formerly Known as Principal Low Duration Fund) - Direct Plan - Income Distribution CUM Capital Withdrawal Option (IDCW)	1116.4395
Sundaram Low Duration Fund (Formerly Known as Principal Low Duration Fund) - Direct Plan - Weekly Income Distribution CUM Capital Withdrawal Option	1006.3073
Sundaram Low Duration Fund (Formerly Known as Principal Low Duration Fund) - Weekly Income Distribution CUM Capital Withdrawal Option	1010.4171
Sundaram Low Duration Fund (Formerly Known as Principal Low Duration Fund) -Daily Income Distribution CUM Capital Withdrawal Option	1015.7943
Sundaram Low Duration Fund (Formerly Known as Principal Low Duration Fund) Direct Fortnightly IDCW	1098.0393
Sundaram Low Duration Fund (Formerly Known as Principal Low Duration Fund) Regular Fortnightly IDCW	1088.0156
Sundaram Low Duration Fund (Formerly Known as Principal Low Duration Fund) Regular Plan IDCW	1210.1093
Sundaram Low Duration Fund (Formerly Known as Principal Low Duration Fund)- Growth Option	3494.8283
Sundaram Low Duration Fund (Formerly Known as Principal Low Duration Fund)- Income Distribution CUM Capital Withdrawal Option (IDCW)	1102.1829
Sundaram Low Duration Fund(Formerly Known as Principal Low Duration Fund) Direct Plan - IDCW	1255.0849
Tata Treasury Advantage Fund - Direct Plan - Growth Option	4084.8182
Tata Treasury Advantage Fund - Regular Plan - Growth Option	3970.0497
Tata Treasury Advantage Fund Direct Plan - Daily Reinvestment of IDCW Option	1003.5316
Tata Treasury Advantage Fund Direct Plan - Periodic Payout of IDCW Option	2590.5647
Tata Treasury Advantage Fund Direct Plan - Weekly Payout of IDCW Option	1008.4312
Tata Treasury Advantage Fund Regular Plan - Daily Reinvestment of IDCW Option	1003.5227
Tata Treasury Advantage Fund Regular Plan - Periodic Payout of IDCW Option	2516.0306
Tata Treasury Advantage Fund Regular Plan - Weekly Payout of IDCW Option	1008.4034
Union Low Duration Fund - Direct Plan - Growth Option	10.0601
Union Low Duration Fund - Direct Plan - IDCW Option	10.0601
Union Low Duration Fund - Regular Plan - Growth Option	10.0520
Union Low Duration Fund - Regular Plan - IDCW Option	10.0520
UTI Low Duration Fund - Direct Plan - Annual IDCW	1348.7774
UTI Low Duration Fund - Direct Plan - Bonus Option	2199.7192
UTI Low Duration Fund - Direct Plan - Daily IDCW (Reinvestment)	1391.1499
UTI Low Duration Fund - Direct Plan - Flexi IDCW	1546.7321
UTI Low Duration Fund - Direct Plan - Fortnightly IDCW	1340.1169
UTI Low Duration Fund - Direct Plan - Growth Option	3643.7054
UTI Low Duration Fund - Direct Plan - Half-Yearly IDCW	1409.7751
UTI Low Duration Fund - Direct Plan - Monthly IDCW	1422.6063
UTI Low Duration Fund - Direct Plan - Quarterly IDCW	1953.6453
UTI Low Duration Fund - Direct Plan - Weekly IDCW	1022.1934
UTI Low Duration Fund - Discontinued - Annaul Dividend Option	3408.5243
UTI Low Duration Fund - Discontinued - Periodic Dividend Plan	1059.3822
UTI Low Duration Fund - Discontinued - Quarterly Dividend Option	2243.0037
UTI Low Duration Fund - Discontinued Bonus Option	4228.5654
UTI Low Duration Fund - Discontinued Flexi Dividend Plan	1087.4827
UTI Low Duration Fund - Discontinued Growth Option	6343.5675
UTI Low Duration Fund - Discontinued Monthly Dividend Option	1028.4547
UTI Low Duration Fund - Regular Plan - Bonus Option	2997.6914
UTI Low Duration Fund - Regular Plan - Daily IDCW (Reinvestment)	1382.3796
UTI Low Duration Fund - Regular Plan - Flexi IDCW	1364.1659
UTI Low Duration Fund - Regular Plan - Fortnightly IDCW	1331.4017
UTI Low Duration Fund - Regular Plan - Growth Option	3586.6682
UTI Low Duration Fund - Regular Plan - Half-Yearly IDCW	1415.8467
UTI Low Duration Fund - Regular Plan - Monthly IDCW	1410.0561
UTI Low Duration Fund - Regular Plan - Quarterly IDCW	1393.5994
UTI Low Duration Fund - Regular Plan - Weekly IDCW	1385.8768
Aditya Birla Sun Life Medium Term Plan - DIRECT - HALF YEARLY IDCW	14.5911
Aditya Birla Sun Life Medium Term Plan - Direct - IDCW	17.7557
Aditya Birla Sun Life Medium Term Plan - DIRECT - Quarterly IDCW	13.9823
Aditya Birla Sun Life Medium Term Plan - Growth - Direct Plan	43.8156
Aditya Birla Sun Life Medium Term Plan - Growth - Regular Plan	40.2555
Aditya Birla Sun Life Medium Term Plan - Institutional - Growth Plan	22.1442
Aditya Birla Sun Life Medium Term Plan - REGULAR - HALFYEARLY IDCW	13.7389
Aditya Birla Sun Life Medium Term Plan - Regular - IDCW	16.2567
Aditya Birla Sun Life Medium Term Plan - REGULAR - Quarterly IDCW	13.3422
Axis Strategic Bond Fund - Direct Plan - Growth Option	31.0712
Axis Strategic Bond Fund - Direct Plan - Half Yearly IDCW	12.0727
Axis Strategic Bond Fund - Direct Plan - Quarterly IDCW	10.5398
Axis Strategic Bond Fund - Regular Plan - Bonus Option	13.2560
Axis Strategic Bond Fund - Regular Plan - Growth Option	28.2518
Axis Strategic Bond Fund - Regular Plan - Half Yearly IDCW	10.7281
Axis Strategic Bond Fund - Regular Plan - Quarterly IDCW	10.3031
BANDHAN Bond Fund - Medium Term - Regular Plan - Bi-Monthly IDCW	10.1875
BANDHAN Bond Fund - Medium Term - Regular Plan - Daily IDCW	10.2274
BANDHAN Bond Fund - Medium Term - Regular Plan - Fortnightly IDCW	10.2149
BANDHAN Bond Fund - Medium Term - Regular Plan - Growth	45.8755
BANDHAN Bond Fund - Medium Term - Regular Plan - IDCW Quarterly	11.0545
BANDHAN Bond Fund - Medium Term - Regular Plan - Monthly IDCW	10.1798
BANDHAN Bond Fund - Medium Term - Regular Plan - Periodic IDCW	14.4514
BANDHAN Bond Fund - Medium Term Plan-Direct Plan-Bi Monthly IDCW	10.4659
BANDHAN Bond Fund - Medium Term Plan-Direct Plan-Daily IDCW	10.3715
BANDHAN Bond Fund - Medium Term Plan-Direct Plan-Fortnightly IDCW	10.2197
BANDHAN Bond Fund - Medium Term Plan-Direct Plan-Growth	50.0462
BANDHAN Bond Fund - Medium Term Plan-Direct Plan-Monthly IDCW	10.4147
BANDHAN Bond Fund - Medium Term Plan-Direct Plan-Periodic IDCW	13.0653
BANDHAN Bond Fund - Medium Term Plan-Direct Plan-Quartely IDCW	11.2497
DSP Bond Fund - Direct Plan - Growth	87.6515
DSP Bond Fund - Direct Plan - IDCW	11.8115
DSP Bond Fund - Direct Plan - IDCW - Monthly	11.2556
DSP Bond Fund - Growth	82.5132
DSP Bond Fund - IDCW	11.6855
DSP Bond Fund - IDCW - Monthly	11.1507
Franklin India Income Opportunities Fund - Direct - Growth	26.5759
Franklin India Income Opportunities Fund - Direct - IDCW	12.4807
Franklin India Income Opportunities Fund - Growth	24.9338
Franklin India Income Opportunities Fund - IDCW	11.5593
Franklin India Income Opportunities Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Direct Dividend Plan	0.0000
Franklin India Income Opportunities Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Direct Growth Plan	0.0000
Franklin India Income Opportunities Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Dividend Plan	0.0000
Franklin India Income Opportunities Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Growth Plan	0.0000
Franklin India Income Opportunities Fund- Segregated Portfolio 2 - 10.90% Vodafone Idea Ltd (02-Sep-2023) - Direct IDCW	0.0000
